x,y,z,intensity
-7.5,-20.0,-22.5,135.0
-7.5,-20.0,-20.625,105.0
-7.5,-20.0,-18.75,95.0
-7.5,-20.0,-16.875,106.0
-7.5,-20.0,-15.0,98.0
-7.5,-10.0,-43.125,149.0
-7.5,-10.0,-41.25,146.0
-7.5,-10.0,-39.375,140.0
-7.5,-10.0,-37.5,123.0
-7.5,-10.0,-35.625,113.0
-7.5,-10.0,-33.75,110.0
-7.5,-10.0,-31.875,100.0
-7.5,-10.0,-30.0,88.0
-7.5,-10.0,-28.125,73.0
-7.5,-10.0,-26.25,69.0
-7.5,-10.0,-24.375,73.0
-7.5,-10.0,-22.5,73.0
-7.5,-10.0,-20.625,91.0
-7.5,0.0,-58.125,78.0
-7.5,0.0,-56.25,86.0
-7.5,0.0,-54.375,83.0
-7.5,0.0,-52.5,90.0
-7.5,0.0,-50.625,115.0
-7.5,0.0,-48.75,108.0
-7.5,0.0,-46.875,101.0
-7.5,0.0,-45.0,112.0
-7.5,0.0,-43.125,110.0
-7.5,0.0,-41.25,108.0
-7.5,0.0,-39.375,104.0
-5.625,-20.0,-22.5,103.0
-5.625,-20.0,-20.625,87.0
-5.625,-20.0,-18.75,74.0
-5.625,-20.0,-16.875,86.0
-5.625,-20.0,-15.0,87.0
-5.625,-10.0,-43.125,122.0
-5.625,-10.0,-41.25,125.0
-5.625,-10.0,-39.375,114.0
-5.625,-10.0,-37.5,94.0
-5.625,-10.0,-35.625,84.0
-5.625,-10.0,-33.75,78.0
-5.625,-10.0,-31.875,84.0
-5.625,-10.0,-30.0,79.0
-5.625,-10.0,-28.125,72.0
-5.625,-10.0,-26.25,74.0
-5.625,-10.0,-24.375,70.0
-5.625,-10.0,-22.5,74.0
-5.625,-10.0,-20.625,92.0
-5.625,0.0,-58.125,72.0
-5.625,0.0,-56.25,85.0
-5.625,0.0,-54.375,74.0
-5.625,0.0,-52.5,67.0
-5.625,0.0,-50.625,89.0
-5.625,0.0,-48.75,85.0
-5.625,0.0,-46.875,82.0
-5.625,0.0,-45.0,91.0
-5.625,0.0,-43.125,99.0
-5.625,0.0,-41.25,102.0
-5.625,0.0,-39.375,106.0
-3.75,-20.0,-43.125,116.0
-3.75,-20.0,-41.25,125.0
-3.75,-20.0,-39.375,122.0
-3.75,-20.0,-37.5,109.0
-3.75,-20.0,-35.625,111.0
-3.75,-20.0,-33.75,97.0
-3.75,-20.0,-31.875,94.0
-3.75,-20.0,-30.0,96.0
-3.75,-20.0,-28.125,87.0
-3.75,-20.0,-26.25,84.0
-3.75,-20.0,-24.375,91.0
-3.75,-20.0,-22.5,89.0
-3.75,-20.0,-20.625,83.0
-3.75,-20.0,-18.75,75.0
-3.75,-20.0,-16.875,72.0
-3.75,-20.0,-15.0,82.0
-3.75,-20.0,-13.125,98.0
-3.75,-20.0,-11.25,96.0
-3.75,-10.0,-63.75,101.0
-3.75,-10.0,-61.875,109.0
-3.75,-10.0,-60.0,97.0
-3.75,-10.0,-58.125,82.0
-3.75,-10.0,-56.25,98.0
-3.75,-10.0,-54.375,116.0
-3.75,-10.0,-52.5,108.0
-3.75,-10.0,-50.625,107.0
-3.75,-10.0,-48.75,117.0
-3.75,-10.0,-46.875,111.0
-3.75,-10.0,-45.0,102.0
-3.75,-10.0,-43.125,86.0
-3.75,-10.0,-41.25,91.0
-3.75,-10.0,-39.375,96.0
-3.75,-10.0,-37.5,77.0
-3.75,-10.0,-35.625,65.0
-3.75,-10.0,-33.75,62.0
-3.75,-10.0,-31.875,78.0
-3.75,-10.0,-30.0,74.0
-3.75,-10.0,-28.125,64.0
-3.75,-10.0,-26.25,78.0
-3.75,-10.0,-24.375,84.0
-3.75,-10.0,-22.5,95.0
-3.75,-10.0,-20.625,107.0
-3.75,0.0,-86.25,66.0
-3.75,0.0,-84.375,72.0
-3.75,0.0,-82.5,87.0
-3.75,0.0,-80.625,100.0
-3.75,0.0,-78.75,104.0
-3.75,0.0,-76.875,96.0
-3.75,0.0,-75.0,102.0
-3.75,0.0,-73.125,106.0
-3.75,0.0,-71.25,100.0
-3.75,0.0,-69.375,101.0
-3.75,0.0,-67.5,101.0
-3.75,0.0,-65.625,102.0
-3.75,0.0,-63.75,84.0
-3.75,0.0,-61.875,83.0
-3.75,0.0,-60.0,83.0
-3.75,0.0,-58.125,69.0
-3.75,0.0,-56.25,68.0
-3.75,0.0,-54.375,70.0
-3.75,0.0,-52.5,63.0
-3.75,0.0,-50.625,70.0
-3.75,0.0,-48.75,73.0
-3.75,0.0,-46.875,86.0
-3.75,0.0,-45.0,100.0
-3.75,0.0,-43.125,102.0
-3.75,0.0,-41.25,107.0
-3.75,0.0,-39.375,118.0
-3.75,10.0,-86.25,47.0
-3.75,10.0,-84.375,59.0
-3.75,10.0,-82.5,77.0
-3.75,10.0,-80.625,80.0
-3.75,10.0,-78.75,75.0
-3.75,10.0,-76.875,77.0
-3.75,10.0,-75.0,69.0
-3.75,10.0,-73.125,68.0
-3.75,10.0,-71.25,65.0
-3.75,10.0,-69.375,66.0
-3.75,10.0,-67.5,83.0
-3.75,10.0,-65.625,95.0
-3.75,10.0,-63.75,108.0
-1.875,-20.0,-46.875,120.0
-1.875,-20.0,-45.0,107.0
-1.875,-20.0,-43.125,110.0
-1.875,-20.0,-41.25,117.0
-1.875,-20.0,-39.375,111.0
-1.875,-20.0,-37.5,95.0
-1.875,-20.0,-35.625,96.0
-1.875,-20.0,-33.75,84.0
-1.875,-20.0,-31.875,79.0
-1.875,-20.0,-30.0,87.0
-1.875,-20.0,-28.125,80.0
-1.875,-20.0,-26.25,71.0
-1.875,-20.0,-24.375,75.0
-1.875,-20.0,-22.5,71.0
-1.875,-20.0,-20.625,73.0
-1.875,-20.0,-18.75,80.0
-1.875,-20.0,-16.875,76.0
-1.875,-20.0,-15.0,86.0
-1.875,-10.0,-69.375,121.0
-1.875,-10.0,-67.5,106.0
-1.875,-10.0,-65.625,105.0
-1.875,-10.0,-63.75,94.0
-1.875,-10.0,-61.875,92.0
-1.875,-10.0,-60.0,113.0
-1.875,-10.0,-58.125,95.0
-1.875,-10.0,-56.25,79.0
-1.875,-10.0,-54.375,101.0
-1.875,-10.0,-52.5,97.0
-1.875,-10.0,-50.625,87.0
-1.875,-10.0,-48.75,85.0
-1.875,-10.0,-46.875,87.0
-1.875,-10.0,-45.0,89.0
-1.875,-10.0,-43.125,71.0
-1.875,-10.0,-41.25,79.0
-1.875,-10.0,-39.375,80.0
-1.875,-10.0,-37.5,67.0
-1.875,-10.0,-35.625,65.0
-1.875,-10.0,-33.75,64.0
-1.875,-10.0,-31.875,84.0
-1.875,-10.0,-30.0,91.0
-1.875,-10.0,-28.125,90.0
-1.875,-10.0,-26.25,93.0
-1.875,0.0,-91.875,78.0
-1.875,0.0,-90.0,69.0
-1.875,0.0,-88.125,64.0
-1.875,0.0,-86.25,67.0
-1.875,0.0,-84.375,72.0
-1.875,0.0,-82.5,82.0
-1.875,0.0,-80.625,92.0
-1.875,0.0,-78.75,93.0
-1.875,0.0,-76.875,94.0
-1.875,0.0,-75.0,100.0
-1.875,0.0,-73.125,97.0
-1.875,0.0,-71.25,87.0
-1.875,0.0,-69.375,90.0
-1.875,0.0,-67.5,86.0
-1.875,0.0,-65.625,81.0
-1.875,0.0,-63.75,82.0
-1.875,0.0,-61.875,67.0
-1.875,0.0,-60.0,66.0
-1.875,0.0,-58.125,75.0
-1.875,0.0,-56.25,69.0
-1.875,0.0,-54.375,64.0
-1.875,0.0,-52.5,63.0
-1.875,0.0,-50.625,75.0
-1.875,0.0,-48.75,77.0
-1.875,0.0,-46.875,82.0
-1.875,0.0,-45.0,106.0
-1.875,10.0,-101.25,105.0
-1.875,10.0,-99.375,103.0
-1.875,10.0,-97.5,97.0
-1.875,10.0,-95.625,83.0
-1.875,10.0,-93.75,64.0
-1.875,10.0,-91.875,44.0
-1.875,10.0,-90.0,46.0
-1.875,10.0,-88.125,51.0
-1.875,10.0,-86.25,53.0
-1.875,10.0,-84.375,60.0
-1.875,10.0,-82.5,69.0
-1.875,10.0,-80.625,66.0
-1.875,10.0,-78.75,66.0
-1.875,10.0,-76.875,67.0
-1.875,10.0,-75.0,64.0
-1.875,10.0,-73.125,67.0
-1.875,10.0,-71.25,61.0
-1.875,10.0,-69.375,67.0
-1.875,10.0,-67.5,91.0
-1.875,10.0,-65.625,110.0
0.0,-20.0,-46.875,124.0
0.0,-20.0,-45.0,111.0
0.0,-20.0,-43.125,104.0
0.0,-20.0,-41.25,99.0
0.0,-20.0,-39.375,91.0
0.0,-20.0,-37.5,84.0
0.0,-20.0,-35.625,86.0
0.0,-20.0,-33.75,80.0
0.0,-20.0,-31.875,75.0
0.0,-20.0,-30.0,77.0
0.0,-20.0,-28.125,79.0
0.0,-20.0,-26.25,77.0
0.0,-20.0,-24.375,83.0
0.0,-20.0,-22.5,87.0
0.0,-20.0,-20.625,85.0
0.0,-20.0,-18.75,91.0
0.0,-20.0,-16.875,92.0
0.0,-20.0,-15.0,108.0
0.0,-10.0,-69.375,100.0
0.0,-10.0,-67.5,98.0
0.0,-10.0,-65.625,100.0
0.0,-10.0,-63.75,99.0
0.0,-10.0,-61.875,82.0
0.0,-10.0,-60.0,88.0
0.0,-10.0,-58.125,94.0
0.0,-10.0,-56.25,78.0
0.0,-10.0,-54.375,70.0
0.0,-10.0,-52.5,73.0
0.0,-10.0,-50.625,81.0
0.0,-10.0,-48.75,83.0
0.0,-10.0,-46.875,87.0
0.0,-10.0,-45.0,83.0
0.0,-10.0,-43.125,68.0
0.0,-10.0,-41.25,72.0
0.0,-10.0,-39.375,56.0
0.0,-10.0,-37.5,55.0
0.0,-10.0,-35.625,66.0
0.0,-10.0,-33.75,73.0
0.0,-10.0,-31.875,101.0
0.0,-10.0,-30.0,99.0
0.0,-10.0,-28.125,114.0
0.0,-10.0,-26.25,128.0
0.0,0.0,-91.875,65.0
0.0,0.0,-90.0,71.0
0.0,0.0,-88.125,75.0
0.0,0.0,-86.25,74.0
0.0,0.0,-84.375,84.0
0.0,0.0,-82.5,90.0
0.0,0.0,-80.625,93.0
0.0,0.0,-78.75,92.0
0.0,0.0,-76.875,88.0
0.0,0.0,-75.0,87.0
0.0,0.0,-73.125,86.0
0.0,0.0,-71.25,80.0
0.0,0.0,-69.375,79.0
0.0,0.0,-67.5,75.0
0.0,0.0,-65.625,62.0
0.0,0.0,-63.75,82.0
0.0,0.0,-61.875,78.0
0.0,0.0,-60.0,56.0
0.0,0.0,-58.125,61.0
0.0,0.0,-56.25,71.0
0.0,0.0,-54.375,65.0
0.0,0.0,-52.5,57.0
0.0,0.0,-50.625,70.0
0.0,0.0,-48.75,89.0
0.0,0.0,-46.875,106.0
0.0,0.0,-45.0,127.0
0.0,10.0,-101.25,86.0
0.0,10.0,-99.375,80.0
0.0,10.0,-97.5,72.0
0.0,10.0,-95.625,60.0
0.0,10.0,-93.75,52.0
0.0,10.0,-91.875,44.0
0.0,10.0,-90.0,40.0
0.0,10.0,-88.125,48.0
0.0,10.0,-86.25,52.0
0.0,10.0,-84.375,55.0
0.0,10.0,-82.5,66.0
0.0,10.0,-80.625,61.0
0.0,10.0,-78.75,71.0
0.0,10.0,-76.875,60.0
0.0,10.0,-75.0,57.0
0.0,10.0,-73.125,85.0
0.0,10.0,-71.25,81.0
0.0,10.0,-69.375,84.0
0.0,10.0,-67.5,110.0
0.0,10.0,-65.625,120.0
1.875,-20.0,-48.75,125.0
1.875,-20.0,-46.875,114.0
1.875,-20.0,-45.0,108.0
1.875,-20.0,-43.125,94.0
1.875,-20.0,-41.25,83.0
1.875,-20.0,-39.375,90.0
1.875,-20.0,-37.5,85.0
1.875,-20.0,-35.625,73.0
1.875,-20.0,-33.75,69.0
1.875,-20.0,-31.875,77.0
1.875,-20.0,-30.0,79.0
1.875,-20.0,-28.125,82.0
1.875,-20.0,-26.25,79.0
1.875,-20.0,-24.375,77.0
1.875,-10.0,-76.875,116.0
1.875,-10.0,-75.0,115.0
1.875,-10.0,-73.125,104.0
1.875,-10.0,-71.25,110.0
1.875,-10.0,-69.375,100.0
1.875,-10.0,-67.5,96.0
1.875,-10.0,-65.625,94.0
1.875,-10.0,-63.75,96.0
1.875,-10.0,-61.875,82.0
1.875,-10.0,-60.0,72.0
1.875,-10.0,-58.125,83.0
1.875,-10.0,-56.25,96.0
1.875,-10.0,-54.375,75.0
1.875,-10.0,-52.5,71.0
1.875,-10.0,-50.625,79.0
1.875,-10.0,-48.75,77.0
1.875,-10.0,-46.875,80.0
1.875,-10.0,-45.0,84.0
1.875,-10.0,-43.125,78.0
1.875,-10.0,-41.25,80.0
1.875,-10.0,-39.375,66.0
1.875,-10.0,-37.5,71.0
1.875,-10.0,-35.625,85.0
1.875,-10.0,-33.75,91.0
1.875,0.0,-103.125,120.0
1.875,0.0,-101.25,114.0
1.875,0.0,-99.375,104.0
1.875,0.0,-97.5,91.0
1.875,0.0,-95.625,87.0
1.875,0.0,-93.75,87.0
1.875,0.0,-91.875,79.0
1.875,0.0,-90.0,71.0
1.875,0.0,-88.125,75.0
1.875,0.0,-86.25,80.0
1.875,0.0,-84.375,85.0
1.875,0.0,-82.5,88.0
1.875,0.0,-80.625,85.0
1.875,0.0,-78.75,79.0
1.875,0.0,-76.875,67.0
1.875,0.0,-75.0,69.0
1.875,0.0,-73.125,73.0
1.875,0.0,-71.25,66.0
1.875,0.0,-69.375,65.0
1.875,0.0,-67.5,76.0
1.875,0.0,-65.625,56.0
1.875,0.0,-63.75,62.0
1.875,0.0,-61.875,76.0
1.875,0.0,-60.0,67.0
1.875,0.0,-58.125,54.0
1.875,0.0,-56.25,67.0
1.875,0.0,-54.375,83.0
1.875,0.0,-52.5,69.0
1.875,0.0,-50.625,74.0
1.875,10.0,-108.75,84.0
1.875,10.0,-106.875,70.0
1.875,10.0,-105.0,75.0
1.875,10.0,-103.125,77.0
1.875,10.0,-101.25,67.0
1.875,10.0,-99.375,61.0
1.875,10.0,-97.5,61.0
1.875,10.0,-95.625,56.0
1.875,10.0,-93.75,52.0
1.875,10.0,-91.875,53.0
1.875,10.0,-90.0,48.0
1.875,10.0,-88.125,49.0
1.875,10.0,-86.25,49.0
1.875,10.0,-84.375,48.0
1.875,10.0,-82.5,60.0
1.875,10.0,-80.625,56.0
1.875,10.0,-78.75,69.0
1.875,10.0,-76.875,57.0
1.875,10.0,-75.0,65.0
1.875,10.0,-73.125,110.0
1.875,10.0,-71.25,104.0
3.75,-20.0,-48.75,109.0
3.75,-20.0,-46.875,95.0
3.75,-20.0,-45.0,97.0
3.75,-20.0,-43.125,92.0
3.75,-20.0,-41.25,78.0
3.75,-20.0,-39.375,77.0
3.75,-20.0,-37.5,76.0
3.75,-20.0,-35.625,72.0
3.75,-20.0,-33.75,74.0
3.75,-20.0,-31.875,78.0
3.75,-20.0,-30.0,85.0
3.75,-20.0,-28.125,91.0
3.75,-20.0,-26.25,100.0
3.75,-20.0,-24.375,103.0
3.75,-10.0,-76.875,102.0
3.75,-10.0,-75.0,116.0
3.75,-10.0,-73.125,101.0
3.75,-10.0,-71.25,100.0
3.75,-10.0,-69.375,101.0
3.75,-10.0,-67.5,95.0
3.75,-10.0,-65.625,84.0
3.75,-10.0,-63.75,88.0
3.75,-10.0,-61.875,87.0
3.75,-10.0,-60.0,78.0
3.75,-10.0,-58.125,64.0
3.75,-10.0,-56.25,65.0
3.75,-10.0,-54.375,61.0
3.75,-10.0,-52.5,72.0
3.75,-10.0,-50.625,82.0
3.75,-10.0,-48.75,78.0
3.75,-10.0,-46.875,73.0
3.75,-10.0,-45.0,80.0
3.75,-10.0,-43.125,81.0
3.75,-10.0,-41.25,84.0
3.75,-10.0,-39.375,79.0
3.75,-10.0,-37.5,91.0
3.75,-10.0,-35.625,114.0
3.75,-10.0,-33.75,121.0
3.75,0.0,-103.125,102.0
3.75,0.0,-101.25,99.0
3.75,0.0,-99.375,85.0
3.75,0.0,-97.5,82.0
3.75,0.0,-95.625,76.0
3.75,0.0,-93.75,75.0
3.75,0.0,-91.875,87.0
3.75,0.0,-90.0,78.0
3.75,0.0,-88.125,77.0
3.75,0.0,-86.25,76.0
3.75,0.0,-84.375,74.0
3.75,0.0,-82.5,72.0
3.75,0.0,-80.625,65.0
3.75,0.0,-78.75,66.0
3.75,0.0,-76.875,54.0
3.75,0.0,-75.0,63.0
3.75,0.0,-73.125,66.0
3.75,0.0,-71.25,56.0
3.75,0.0,-69.375,52.0
3.75,0.0,-67.5,76.0
3.75,0.0,-65.625,55.0
3.75,0.0,-63.75,41.0
3.75,0.0,-61.875,54.0
3.75,0.0,-60.0,71.0
3.75,0.0,-58.125,65.0
3.75,0.0,-56.25,71.0
3.75,0.0,-54.375,89.0
3.75,0.0,-52.5,80.0
3.75,0.0,-50.625,112.0
3.75,10.0,-108.75,67.0
3.75,10.0,-106.875,60.0
3.75,10.0,-105.0,58.0
3.75,10.0,-103.125,56.0
3.75,10.0,-101.25,53.0
3.75,10.0,-99.375,54.0
3.75,10.0,-97.5,57.0
3.75,10.0,-95.625,59.0
3.75,10.0,-93.75,53.0
3.75,10.0,-91.875,50.0
3.75,10.0,-90.0,47.0
3.75,10.0,-88.125,41.0
3.75,10.0,-86.25,45.0
3.75,10.0,-84.375,50.0
3.75,10.0,-82.5,58.0
3.75,10.0,-80.625,59.0
3.75,10.0,-78.75,81.0
3.75,10.0,-76.875,66.0
3.75,10.0,-75.0,66.0
3.75,10.0,-73.125,109.0
3.75,10.0,-71.25,111.0
5.625,-20.0,-54.375,106.0
5.625,-20.0,-52.5,114.0
5.625,-20.0,-50.625,109.0
5.625,-20.0,-48.75,98.0
5.625,-20.0,-46.875,87.0
5.625,-20.0,-45.0,77.0
5.625,-20.0,-43.125,81.0
5.625,-20.0,-41.25,83.0
5.625,-20.0,-39.375,79.0
5.625,-20.0,-37.5,83.0
5.625,-20.0,-35.625,90.0
5.625,-20.0,-33.75,92.0
5.625,-20.0,-31.875,91.0
5.625,-20.0,-30.0,101.0
5.625,-10.0,-78.75,88.0
5.625,-10.0,-76.875,96.0
5.625,-10.0,-75.0,102.0
5.625,-10.0,-73.125,101.0
5.625,-10.0,-71.25,92.0
5.625,-10.0,-69.375,92.0
5.625,-10.0,-67.5,90.0
5.625,-10.0,-65.625,74.0
5.625,-10.0,-63.75,69.0
5.625,-10.0,-61.875,70.0
5.625,-10.0,-60.0,78.0
5.625,-10.0,-58.125,70.0
5.625,-10.0,-56.25,64.0
5.625,-10.0,-54.375,56.0
5.625,-10.0,-52.5,63.0
5.625,-10.0,-50.625,71.0
5.625,-10.0,-48.75,79.0
5.625,-10.0,-46.875,76.0
5.625,-10.0,-45.0,91.0
5.625,-10.0,-43.125,96.0
5.625,-10.0,-41.25,104.0
5.625,-10.0,-39.375,110.0
5.625,0.0,-108.75,120.0
5.625,0.0,-106.875,109.0
5.625,0.0,-105.0,101.0
5.625,0.0,-103.125,92.0
5.625,0.0,-101.25,89.0
5.625,0.0,-99.375,80.0
5.625,0.0,-97.5,85.0
5.625,0.0,-95.625,92.0
5.625,0.0,-93.75,85.0
5.625,0.0,-91.875,79.0
5.625,0.0,-90.0,79.0
5.625,0.0,-88.125,74.0
5.625,0.0,-86.25,62.0
5.625,0.0,-84.375,60.0
5.625,0.0,-82.5,57.0
5.625,0.0,-80.625,57.0
5.625,0.0,-78.75,68.0
5.625,0.0,-76.875,50.0
5.625,0.0,-75.0,54.0
5.625,0.0,-73.125,63.0
5.625,0.0,-71.25,63.0
5.625,0.0,-69.375,48.0
5.625,0.0,-67.5,72.0
5.625,0.0,-65.625,60.0
5.625,0.0,-63.75,47.0
5.625,0.0,-61.875,60.0
5.625,0.0,-60.0,77.0
5.625,0.0,-58.125,84.0
5.625,0.0,-56.25,87.0
5.625,10.0,-118.125,62.0
5.625,10.0,-116.25,72.0
5.625,10.0,-114.375,64.0
5.625,10.0,-112.5,52.0
5.625,10.0,-110.625,49.0
5.625,10.0,-108.75,52.0
5.625,10.0,-106.875,49.0
5.625,10.0,-105.0,49.0
5.625,10.0,-103.125,53.0
5.625,10.0,-101.25,52.0
5.625,10.0,-99.375,52.0
5.625,10.0,-97.5,52.0
5.625,10.0,-95.625,52.0
5.625,10.0,-93.75,53.0
5.625,10.0,-91.875,48.0
5.625,10.0,-90.0,48.0
5.625,10.0,-88.125,42.0
5.625,10.0,-86.25,45.0
5.625,10.0,-84.375,57.0
5.625,10.0,-82.5,62.0
5.625,10.0,-80.625,62.0
5.625,10.0,-78.75,83.0
5.625,10.0,-76.875,78.0
5.625,10.0,-75.0,84.0
5.625,20.0,-112.5,65.0
5.625,20.0,-110.625,61.0
5.625,20.0,-108.75,64.0
5.625,20.0,-106.875,64.0
5.625,20.0,-105.0,71.0
7.5,-20.0,-58.125,124.0
7.5,-20.0,-56.25,112.0
7.5,-20.0,-54.375,101.0
7.5,-20.0,-52.5,96.0
7.5,-20.0,-50.625,95.0
7.5,-20.0,-48.75,90.0
7.5,-20.0,-46.875,84.0
7.5,-20.0,-45.0,78.0
7.5,-20.0,-43.125,77.0
7.5,-20.0,-41.25,87.0
7.5,-10.0,-82.5,121.0
7.5,-10.0,-80.625,104.0
7.5,-10.0,-78.75,98.0
7.5,-10.0,-76.875,103.0
7.5,-10.0,-75.0,93.0
7.5,-10.0,-73.125,101.0
7.5,-10.0,-71.25,82.0
7.5,-10.0,-69.375,75.0
7.5,-10.0,-67.5,79.0
7.5,-10.0,-65.625,76.0
7.5,-10.0,-63.75,68.0
7.5,-10.0,-61.875,56.0
7.5,-10.0,-60.0,57.0
7.5,-10.0,-58.125,57.0
7.5,-10.0,-56.25,68.0
7.5,-10.0,-54.375,68.0
7.5,-10.0,-52.5,67.0
7.5,-10.0,-50.625,73.0
7.5,-10.0,-48.75,84.0
7.5,-10.0,-46.875,92.0
7.5,-10.0,-45.0,116.0
7.5,0.0,-116.25,116.0
7.5,0.0,-114.375,111.0
7.5,0.0,-112.5,108.0
7.5,0.0,-110.625,114.0
7.5,0.0,-108.75,114.0
7.5,0.0,-106.875,102.0
7.5,0.0,-105.0,101.0
7.5,0.0,-103.125,97.0
7.5,0.0,-101.25,88.0
7.5,0.0,-99.375,91.0
7.5,0.0,-97.5,88.0
7.5,0.0,-95.625,85.0
7.5,0.0,-93.75,81.0
7.5,0.0,-91.875,72.0
7.5,0.0,-90.0,68.0
7.5,0.0,-88.125,55.0
7.5,0.0,-86.25,46.0
7.5,0.0,-84.375,53.0
7.5,0.0,-82.5,49.0
7.5,0.0,-80.625,47.0
7.5,0.0,-78.75,60.0
7.5,0.0,-76.875,57.0
7.5,0.0,-75.0,52.0
7.5,0.0,-73.125,52.0
7.5,0.0,-71.25,70.0
7.5,0.0,-69.375,49.0
7.5,0.0,-67.5,56.0
7.5,0.0,-65.625,63.0
7.5,0.0,-63.75,63.0
7.5,0.0,-61.875,71.0
7.5,0.0,-60.0,80.0
7.5,10.0,-121.875,49.0
7.5,10.0,-120.0,49.0
7.5,10.0,-118.125,50.0
7.5,10.0,-116.25,44.0
7.5,10.0,-114.375,40.0
7.5,10.0,-112.5,46.0
7.5,10.0,-110.625,43.0
7.5,10.0,-108.75,43.0
7.5,10.0,-106.875,42.0
7.5,10.0,-105.0,41.0
7.5,10.0,-103.125,50.0
7.5,10.0,-101.25,48.0
7.5,10.0,-99.375,48.0
7.5,10.0,-97.5,55.0
7.5,10.0,-95.625,45.0
7.5,10.0,-93.75,46.0
7.5,10.0,-91.875,41.0
7.5,10.0,-90.0,47.0
7.5,10.0,-88.125,51.0
7.5,10.0,-86.25,53.0
7.5,10.0,-84.375,64.0
7.5,10.0,-82.5,78.0
7.5,10.0,-80.625,73.0
7.5,10.0,-78.75,76.0
7.5,10.0,-76.875,69.0
7.5,10.0,-75.0,105.0
7.5,20.0,-121.875,54.0
7.5,20.0,-120.0,55.0
7.5,20.0,-118.125,60.0
7.5,20.0,-116.25,55.0
7.5,20.0,-114.375,57.0
7.5,20.0,-112.5,58.0
7.5,20.0,-110.625,58.0
7.5,20.0,-108.75,59.0
7.5,20.0,-106.875,58.0
7.5,20.0,-105.0,66.0
7.5,20.0,-103.125,65.0
9.375,-20.0,-58.125,110.0
9.375,-20.0,-56.25,105.0
9.375,-20.0,-54.375,99.0
9.375,-20.0,-52.5,95.0
9.375,-20.0,-50.625,88.0
9.375,-20.0,-48.75,86.0
9.375,-20.0,-46.875,84.0
9.375,-20.0,-45.0,96.0
9.375,-20.0,-43.125,100.0
9.375,-20.0,-41.25,112.0
9.375,-10.0,-82.5,115.0
9.375,-10.0,-80.625,94.0
9.375,-10.0,-78.75,103.0
9.375,-10.0,-76.875,111.0
9.375,-10.0,-75.0,96.0
9.375,-10.0,-73.125,98.0
9.375,-10.0,-71.25,89.0
9.375,-10.0,-69.375,75.0
9.375,-10.0,-67.5,64.0
9.375,-10.0,-65.625,70.0
9.375,-10.0,-63.75,74.0
9.375,-10.0,-61.875,65.0
9.375,-10.0,-60.0,61.0
9.375,-10.0,-58.125,57.0
9.375,-10.0,-56.25,65.0
9.375,-10.0,-54.375,63.0
9.375,-10.0,-52.5,71.0
9.375,-10.0,-50.625,81.0
9.375,-10.0,-48.75,100.0
9.375,-10.0,-46.875,114.0
9.375,-10.0,-45.0,146.0
9.375,0.0,-116.25,111.0
9.375,0.0,-114.375,111.0
9.375,0.0,-112.5,111.0
9.375,0.0,-110.625,102.0
9.375,0.0,-108.75,103.0
9.375,0.0,-106.875,94.0
9.375,0.0,-105.0,93.0
9.375,0.0,-103.125,96.0
9.375,0.0,-101.25,86.0
9.375,0.0,-99.375,88.0
9.375,0.0,-97.5,79.0
9.375,0.0,-95.625,67.0
9.375,0.0,-93.75,64.0
9.375,0.0,-91.875,63.0
9.375,0.0,-90.0,62.0
9.375,0.0,-88.125,45.0
9.375,0.0,-86.25,43.0
9.375,0.0,-84.375,50.0
9.375,0.0,-82.5,48.0
9.375,0.0,-80.625,43.0
9.375,0.0,-78.75,45.0
9.375,0.0,-76.875,63.0
9.375,0.0,-75.0,58.0
9.375,0.0,-73.125,42.0
9.375,0.0,-71.25,55.0
9.375,0.0,-69.375,52.0
9.375,0.0,-67.5,54.0
9.375,0.0,-65.625,71.0
9.375,0.0,-63.75,78.0
9.375,0.0,-61.875,85.0
9.375,0.0,-60.0,88.0
9.375,10.0,-121.875,48.0
9.375,10.0,-120.0,39.0
9.375,10.0,-118.125,36.0
9.375,10.0,-116.25,33.0
9.375,10.0,-114.375,33.0
9.375,10.0,-112.5,44.0
9.375,10.0,-110.625,42.0
9.375,10.0,-108.75,40.0
9.375,10.0,-106.875,43.0
9.375,10.0,-105.0,39.0
9.375,10.0,-103.125,48.0
9.375,10.0,-101.25,46.0
9.375,10.0,-99.375,42.0
9.375,10.0,-97.5,55.0
9.375,10.0,-95.625,46.0
9.375,10.0,-93.75,44.0
9.375,10.0,-91.875,47.0
9.375,10.0,-90.0,49.0
9.375,10.0,-88.125,55.0
9.375,10.0,-86.25,59.0
9.375,10.0,-84.375,59.0
9.375,10.0,-82.5,78.0
9.375,10.0,-80.625,87.0
9.375,10.0,-78.75,102.0
9.375,10.0,-76.875,85.0
9.375,10.0,-75.0,127.0
9.375,20.0,-121.875,44.0
9.375,20.0,-120.0,43.0
9.375,20.0,-118.125,50.0
9.375,20.0,-116.25,48.0
9.375,20.0,-114.375,50.0
9.375,20.0,-112.5,51.0
9.375,20.0,-110.625,53.0
9.375,20.0,-108.75,59.0
9.375,20.0,-106.875,53.0
9.375,20.0,-105.0,61.0
9.375,20.0,-103.125,63.0
11.25,-20.0,-58.125,108.0
11.25,-20.0,-56.25,101.0
11.25,-20.0,-54.375,92.0
11.25,-20.0,-52.5,93.0
11.25,-20.0,-50.625,91.0
11.25,-20.0,-48.75,94.0
